timestamp,comment_text,author,like_count,video_id
2024-06-11T16:30:36Z,Peram under kerchief at Korea...!!! Vera level...!!!!,@mahadevankrishnan1494,1,Bi_Ot8_yDpo
2024-06-10T21:19:01Z,சொல்ல வர்த்தி இல்ல 😂😂😂😂😂,@MohammedHanees-gq1wv,0,Bi_Ot8_yDpo
2024-06-10T21:16:22Z,6 time see this video 😂😂😂😂😂😂😂😂😂😂😂😂,@MohammedHanees-gq1wv,0,Bi_Ot8_yDpo
2024-06-10T17:38:14Z,Korean series best one,@afthalahmath9217,0,Bi_Ot8_yDpo
2024-06-10T17:31:33Z,😂😂😅🤣🤣,@jinnahmeera,0,Bi_Ot8_yDpo
2024-06-10T13:13:59Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=908"">15:08</a> soori laugh",@ThariqAhmed-zn3lx,0,Bi_Ot8_yDpo
2024-06-10T13:13:16Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=908"">15:08</a> soori laugh😂",@ThariqAhmed-zn3lx,1,Bi_Ot8_yDpo
2024-06-10T11:37:44Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=323"">5:23</a>❤ edipi nailed ❤😂🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉",@145vasanthavinothan8,6,Bi_Ot8_yDpo
2024-06-09T16:38:21Z,super fun thala😂😂😂,@asrufcreation2794,1,Bi_Ot8_yDpo
2024-06-09T10:20:38Z,ஹர்ஷத் அண்ணா சூப்பர்,@adamparthi7050,0,Bi_Ot8_yDpo
2024-06-09T08:56:49Z,harshath rocks,@madhansthoughts8614,0,Bi_Ot8_yDpo
2024-06-09T07:19:12Z,Super Bro,@karthikmaninadar9570,0,Bi_Ot8_yDpo
2024-06-08T15:17:32Z,Korea vai kerchief vaithu alara vitta harshath,@RithuVarshan-wm1fq,0,Bi_Ot8_yDpo
2024-06-08T15:16:56Z,Korea vai kerchief vaithu alara vitta harshath,@RithuVarshan-wm1fq,0,Bi_Ot8_yDpo
2024-06-08T11:47:28Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=1070"">17:50</a>😂😂😂",@gunaseelan9853,0,Bi_Ot8_yDpo
2024-06-08T11:40:12Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=1014"">16:54</a> thambi military aduchuruven pa 😂😂😂😂😂😂",@gunaseelan9853,2,Bi_Ot8_yDpo
2024-06-08T09:01:19Z,Ithu thaa naan paathathuley tharam,@livin7025,0,Bi_Ot8_yDpo
2024-06-07T12:04:20Z,sindu fans ❤ like pls,@creativebrain266,1,Bi_Ot8_yDpo
2024-06-06T10:54:17Z,Cam Soori Fans ❤❤❤,@machodonglee579,0,Bi_Ot8_yDpo
2024-06-06T04:37:30Z,Could not stop laughing 🤣🤣🤣🤣🤣🤣🤣❤❤❤,@harshasuresh4062,1,Bi_Ot8_yDpo
2024-06-05T17:55:56Z,Freedom minadi kooda konudavunga ipo blood ah la edukuranuga,@asikmohaideen513,0,Bi_Ot8_yDpo
2024-06-05T17:32:55Z,This video Very 🤣🤣🤣,@NithyaNithya-gi4ng,0,Bi_Ot8_yDpo
2024-06-05T14:38:16Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=400"">6:40</a> 😂😂😂",@SVP_Rolex,1,Bi_Ot8_yDpo
2024-06-05T13:37:06Z,🤣🤣🤣🤣,@Shyamjosh22,0,Bi_Ot8_yDpo
2024-06-05T07:51:57Z,This is best video of Korean series 😂😂😂😂,@raj_kumar_21,0,Bi_Ot8_yDpo
2024-06-04T19:03:02Z,😂😂😂😂😂😂,@moulishgaming2117,0,Bi_Ot8_yDpo
2024-06-04T18:03:11Z,😂,@abishekraj8500,0,Bi_Ot8_yDpo
2024-06-04T17:09:38Z,Semma🤣👏🏼,@guru.cv.r,0,Bi_Ot8_yDpo
2024-06-04T16:57:19Z,Most entertaining video of Korea Vlog so far!.😂😅😂,@thyagarajanchettiar7459,0,Bi_Ot8_yDpo
2024-06-04T16:36:05Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo"">0:00</a> which song or BGM??",@amthegreat001,0,Bi_Ot8_yDpo
2024-06-04T10:34:39Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=1036"">17:16</a>🤣😂🤣",@nithishnk6095,0,Bi_Ot8_yDpo
2024-06-04T10:31:21Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=998"">16:38</a> 😂🤣🤣",@nithishnk6095,1,Bi_Ot8_yDpo
2024-06-04T09:05:27Z,Vera level fun😂i&#39;m laugh heartfully 😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣,@Thangarasu-vl6co,0,Bi_Ot8_yDpo
2024-06-04T03:47:44Z,Harsharth khan ❎ Kerchief khan✅😅😅😅😅😅,@user-yr6zf3ym7v,0,Bi_Ot8_yDpo
2024-06-03T12:47:36Z,Anna bts pathi aathigam content irrukura mathiri irruku na 👀,@gowsike8245,0,Bi_Ot8_yDpo
2024-06-03T03:41:00Z,One of the best video in South Korea  series ....😂,@user-fq6ne2cp7h,1,Bi_Ot8_yDpo
2024-06-02T20:19:17Z,Harshath 😂😂😂😂😂,@sandhiyasandy8915,1,Bi_Ot8_yDpo
2024-06-02T19:17:51Z,You are the best YouTubers I ever seen in my life ....,@akiaki3438,1,Bi_Ot8_yDpo
2024-06-02T17:37:39Z,Yappa worth ya yoww negalam😂,@Thetravelerakee,1,Bi_Ot8_yDpo
2024-06-02T16:24:36Z,😂😂😂😂😂,@sivagurunaathan5719,1,Bi_Ot8_yDpo
2024-06-02T15:02:33Z,Tirupur vanga bro,@s.sarunesh5283,1,Bi_Ot8_yDpo
2024-06-02T08:55:26Z,Sollu 😂😂,@Rajkumar-es3rq,1,Bi_Ot8_yDpo
2024-06-01T18:23:05Z,Thankyou siddhu &amp;team...❤❤❤,@thanukodi1803,1,Bi_Ot8_yDpo
2024-06-01T16:15:21Z,korean karan korean karathayaah harsath bruh sema fun kerchief potu pream pesitigalaee,@ahamedsaheen,1,Bi_Ot8_yDpo
2024-06-01T13:26:13Z,😂😂😂😂😂😂,@SivaSiva05,1,Bi_Ot8_yDpo
2024-06-01T10:08:09Z,😂😂 best video in  korea series...🎉❤,@kj_tamilan,1,Bi_Ot8_yDpo
2024-06-01T07:51:45Z,"Ebbaaa vera level da samy, sirichi sirichi vairu valichipochi 🤣🤣🤣",@suren_selva,1,Bi_Ot8_yDpo
2024-06-01T06:27:56Z,😂😂😂😂😂,@cutemuslimah8474,1,Bi_Ot8_yDpo
2024-06-01T00:24:40Z,Harsath and siddhu combo vera lvl😂😂😻💥,@SamVel-te9qd,1,Bi_Ot8_yDpo
2024-05-31T17:37:17Z,Harshath bro🔥😂,@Jiminah_95,2,Bi_Ot8_yDpo
2024-05-31T17:04:45Z,😂😂😂😂semma,@youtubenasummava701,1,Bi_Ot8_yDpo
2024-05-31T16:53:45Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=284"">4:44</a> thagai thagachi rendum onuthan anna",@simeonstepen7387,2,Bi_Ot8_yDpo
2024-05-31T16:53:30Z,This is my favorite episode 😂😂😂😂😂😂,@jeevakanmaniv6630,1,Bi_Ot8_yDpo
